fips,locality,year,tenure,age,estimate,moe
51005,Alleghany County,2014,Renter,65 to 74,150,59
51005,Alleghany County,2014,Renter,75 to 84,193,78
51005,Alleghany County,2014,Renter,85 and over,43,43
51005,Alleghany County,2015,Owner,15 to 24,31,24
51005,Alleghany County,2015,Owner,25 to 34,329,81
51005,Alleghany County,2015,Owner,35 to 44,619,101
51005,Alleghany County,2015,Owner,45 to 54,988,97
51005,Alleghany County,2015,Owner,55 to 59,598,102
51005,Alleghany County,2015,Owner,60 to 64,577,97
51005,Alleghany County,2015,Owner,65 to 74,1307,97
51005,Alleghany County,2015,Owner,75 to 84,609,84
51005,Alleghany County,2015,Owner,85 and over,279,66
51005,Alleghany County,2015,Renter,15 to 24,84,44
51005,Alleghany County,2015,Renter,25 to 34,376,89
51005,Alleghany County,2015,Renter,35 to 44,301,101
51005,Alleghany County,2015,Renter,45 to 54,218,79
51005,Alleghany County,2015,Renter,55 to 59,59,38
51005,Alleghany County,2015,Renter,60 to 64,54,32
51005,Alleghany County,2015,Renter,65 to 74,159,74
51005,Alleghany County,2015,Renter,75 to 84,134,72
51005,Alleghany County,2015,Renter,85 and over,59,46
51005,Alleghany County,2016,Owner,15 to 24,32,34
51005,Alleghany County,2016,Owner,25 to 34,337,90
51005,Alleghany County,2016,Owner,35 to 44,613,114
51005,Alleghany County,2016,Owner,45 to 54,958,96
51005,Alleghany County,2016,Owner,55 to 59,574,126
51005,Alleghany County,2016,Owner,60 to 64,605,97
51005,Alleghany County,2016,Owner,65 to 74,1309,90
51005,Alleghany County,2016,Owner,75 to 84,657,102
51005,Alleghany County,2016,Owner,85 and over,311,80
51005,Alleghany County,2016,Renter,15 to 24,98,59
51005,Alleghany County,2016,Renter,25 to 34,329,84
51005,Alleghany County,2016,Renter,35 to 44,276,97
51005,Alleghany County,2016,Renter,45 to 54,255,89
51005,Alleghany County,2016,Renter,55 to 59,80,41
51005,Alleghany County,2016,Renter,60 to 64,82,54
51005,Alleghany County,2016,Renter,65 to 74,119,59
51005,Alleghany County,2016,Renter,75 to 84,142,69
51005,Alleghany County,2016,Renter,85 and over,68,54
51005,Alleghany County,2017,Owner,15 to 24,30,28
51005,Alleghany County,2017,Owner,25 to 34,353,95
51005,Alleghany County,2017,Owner,35 to 44,598,107
51005,Alleghany County,2017,Owner,45 to 54,985,106
51005,Alleghany County,2017,Owner,55 to 59,645,112
51005,Alleghany County,2017,Owner,60 to 64,571,112
51005,Alleghany County,2017,Owner,65 to 74,1156,95
51005,Alleghany County,2017,Owner,75 to 84,628,86
51005,Alleghany County,2017,Owner,85 and over,259,72
51005,Alleghany County,2017,Renter,15 to 24,176,82
51005,Alleghany County,2017,Renter,25 to 34,340,96
51005,Alleghany County,2017,Renter,35 to 44,333,98
51005,Alleghany County,2017,Renter,45 to 54,261,95
51005,Alleghany County,2017,Renter,55 to 59,88,43
51005,Alleghany County,2017,Renter,60 to 64,147,90
51005,Alleghany County,2017,Renter,65 to 74,105,50
51005,Alleghany County,2017,Renter,75 to 84,158,71
51005,Alleghany County,2017,Renter,85 and over,33,26
51005,Alleghany County,2018,Owner,15 to 24,42,35
51005,Alleghany County,2018,Owner,25 to 34,383,79
51005,Alleghany County,2018,Owner,35 to 44,548,102
51005,Alleghany County,2018,Owner,45 to 54,952,97
51005,Alleghany County,2018,Owner,55 to 59,685,153
51005,Alleghany County,2018,Owner,60 to 64,600,126
51005,Alleghany County,2018,Owner,65 to 74,1157,106
51005,Alleghany County,2018,Owner,75 to 84,586,84
51005,Alleghany County,2018,Owner,85 and over,284,71
51005,Alleghany County,2018,Renter,15 to 24,117,62
51005,Alleghany County,2018,Renter,25 to 34,277,79
51005,Alleghany County,2018,Renter,35 to 44,309,105
51005,Alleghany County,2018,Renter,45 to 54,238,85
51005,Alleghany County,2018,Renter,55 to 59,77,39
51005,Alleghany County,2018,Renter,60 to 64,164,75
51005,Alleghany County,2018,Renter,65 to 74,134,64
51005,Alleghany County,2018,Renter,75 to 84,157,68
51005,Alleghany County,2018,Renter,85 and over,31,33
51005,Alleghany County,2019,Owner,15 to 24,24,29
51005,Alleghany County,2019,Owner,25 to 34,353,88
51005,Alleghany County,2019,Owner,35 to 44,508,92
51005,Alleghany County,2019,Owner,45 to 54,887,96
51005,Alleghany County,2019,Owner,55 to 59,589,108
51005,Alleghany County,2019,Owner,60 to 64,641,103
51005,Alleghany County,2019,Owner,65 to 74,1131,117
51005,Alleghany County,2019,Owner,75 to 84,607,101
51005,Alleghany County,2019,Owner,85 and over,292,85
51005,Alleghany County,2019,Renter,15 to 24,145,60
51005,Alleghany County,2019,Renter,25 to 34,285,69
51005,Alleghany County,2019,Renter,35 to 44,291,99
51005,Alleghany County,2019,Renter,45 to 54,245,92
51005,Alleghany County,2019,Renter,55 to 59,87,55
51005,Alleghany County,2019,Renter,60 to 64,199,118
51005,Alleghany County,2019,Renter,65 to 74,120,55
51005,Alleghany County,2019,Renter,75 to 84,148,67
51005,Alleghany County,2019,Renter,85 and over,48,36
51005,Alleghany County,2020,Owner,15 to 24,56,48
51005,Alleghany County,2020,Owner,25 to 34,423,110
51005,Alleghany County,2020,Owner,35 to 44,544,103
51005,Alleghany County,2020,Owner,45 to 54,886,106
51005,Alleghany County,2020,Owner,55 to 59,665,143
51005,Alleghany County,2020,Owner,60 to 64,572,112
51005,Alleghany County,2020,Owner,65 to 74,1090,143
51005,Alleghany County,2020,Owner,75 to 84,672,111
51005,Alleghany County,2020,Owner,85 and over,262,92
51005,Alleghany County,2020,Renter,15 to 24,127,72
51005,Alleghany County,2020,Renter,25 to 34,218,100
51005,Alleghany County,2020,Renter,35 to 44,118,65
51005,Alleghany County,2020,Renter,45 to 54,274,96
51005,Alleghany County,2020,Renter,55 to 59,122,69
51005,Alleghany County,2020,Renter,60 to 64,206,101
51005,Alleghany County,2020,Renter,65 to 74,116,64
51005,Alleghany County,2020,Renter,75 to 84,145,60
51005,Alleghany County,2020,Renter,85 and over,33,34
51005,Alleghany County,2021,Owner,15 to 24,55,41
51005,Alleghany County,2021,Owner,25 to 34,434,153
51005,Alleghany County,2021,Owner,35 to 44,507,103
51005,Alleghany County,2021,Owner,45 to 54,890,110
51005,Alleghany County,2021,Owner,55 to 59,705,163
51005,Alleghany County,2021,Owner,60 to 64,573,140
51005,Alleghany County,2021,Owner,65 to 74,1093,112
51005,Alleghany County,2021,Owner,75 to 84,633,140
51005,Alleghany County,2021,Owner,85 and over,271,108
51005,Alleghany County,2021,Renter,15 to 24,140,69
51005,Alleghany County,2021,Renter,25 to 34,165,76
51005,Alleghany County,2021,Renter,35 to 44,104,65
51005,Alleghany County,2021,Renter,45 to 54,202,95
51005,Alleghany County,2021,Renter,55 to 59,120,66
51005,Alleghany County,2021,Renter,60 to 64,202,101
51005,Alleghany County,2021,Renter,65 to 74,157,68
51005,Alleghany County,2021,Renter,75 to 84,114,59
51005,Alleghany County,2021,Renter,85 and over,40,36
51007,Amelia County,2010,Owner,15 to 24,109,75
51007,Amelia County,2010,Owner,25 to 34,354,104
51007,Amelia County,2010,Owner,35 to 44,625,133
51007,Amelia County,2010,Owner,45 to 54,928,150
51007,Amelia County,2010,Owner,55 to 59,388,113
51007,Amelia County,2010,Owner,60 to 64,458,115
51007,Amelia County,2010,Owner,65 to 74,734,113
51007,Amelia County,2010,Owner,75 to 84,365,67
51007,Amelia County,2010,Owner,85 and over,119,56
51007,Amelia County,2010,Renter,15 to 24,87,72
51007,Amelia County,2010,Renter,25 to 34,187,102
51007,Amelia County,2010,Renter,35 to 44,187,128
51007,Amelia County,2010,Renter,45 to 54,234,127
51007,Amelia County,2010,Renter,55 to 59,36,42
51007,Amelia County,2010,Renter,60 to 64,14,26
51007,Amelia County,2010,Renter,65 to 74,66,52
51007,Amelia County,2010,Renter,75 to 84,10,17
51007,Amelia County,2010,Renter,85 and over,0,127
51007,Amelia County,2011,Owner,15 to 24,85,70
51007,Amelia County,2011,Owner,25 to 34,358,85
51007,Amelia County,2011,Owner,35 to 44,733,164
51007,Amelia County,2011,Owner,45 to 54,926,168
51007,Amelia County,2011,Owner,55 to 59,388,110
51007,Amelia County,2011,Owner,60 to 64,479,119
51007,Amelia County,2011,Owner,65 to 74,638,129
51007,Amelia County,2011,Owner,75 to 84,374,84
51007,Amelia County,2011,Owner,85 and over,68,58
51007,Amelia County,2011,Renter,15 to 24,73,60
51007,Amelia County,2011,Renter,25 to 34,177,115
51007,Amelia County,2011,Renter,35 to 44,185,113
51007,Amelia County,2011,Renter,45 to 54,248,125
51007,Amelia County,2011,Renter,55 to 59,51,47
51007,Amelia County,2011,Renter,60 to 64,27,30
51007,Amelia County,2011,Renter,65 to 74,134,97
51007,Amelia County,2011,Renter,75 to 84,57,66
51007,Amelia County,2011,Renter,85 and over,0,95
51007,Amelia County,2012,Owner,15 to 24,58,47
51007,Amelia County,2012,Owner,25 to 34,309,108
51007,Amelia County,2012,Owner,35 to 44,617,163
51007,Amelia County,2012,Owner,45 to 54,851,154
51007,Amelia County,2012,Owner,55 to 59,411,114
51007,Amelia County,2012,Owner,60 to 64,527,123
51007,Amelia County,2012,Owner,65 to 74,633,130
51007,Amelia County,2012,Owner,75 to 84,325,82
51007,Amelia County,2012,Owner,85 and over,136,77
51007,Amelia County,2012,Renter,15 to 24,33,40
51007,Amelia County,2012,Renter,25 to 34,147,103
51007,Amelia County,2012,Renter,35 to 44,224,107
51007,Amelia County,2012,Renter,45 to 54,210,116
51007,Amelia County,2012,Renter,55 to 59,52,48
51007,Amelia County,2012,Renter,60 to 64,70,58
51007,Amelia County,2012,Renter,65 to 74,132,107
51007,Amelia County,2012,Renter,75 to 84,42,53
51007,Amelia County,2012,Renter,85 and over,0,19
51007,Amelia County,2013,Owner,15 to 24,56,56
51007,Amelia County,2013,Owner,25 to 34,199,102
51007,Amelia County,2013,Owner,35 to 44,667,168
51007,Amelia County,2013,Owner,45 to 54,905,180
51007,Amelia County,2013,Owner,55 to 59,451,97
51007,Amelia County,2013,Owner,60 to 64,500,108
51007,Amelia County,2013,Owner,65 to 74,647,111
51007,Amelia County,2013,Owner,75 to 84,284,72
51007,Amelia County,2013,Owner,85 and over,134,78
51007,Amelia County,2013,Renter,15 to 24,25,36
51007,Amelia County,2013,Renter,25 to 34,167,111
51007,Amelia County,2013,Renter,35 to 44,196,109
51007,Amelia County,2013,Renter,45 to 54,250,112
51007,Amelia County,2013,Renter,55 to 59,65,53
51007,Amelia County,2013,Renter,60 to 64,118,85
51007,Amelia County,2013,Renter,65 to 74,107,79
51007,Amelia County,2013,Renter,75 to 84,37,38
51007,Amelia County,2013,Renter,85 and over,0,19
51007,Amelia County,2014,Owner,15 to 24,12,17
51007,Amelia County,2014,Owner,25 to 34,222,99
51007,Amelia County,2014,Owner,35 to 44,743,155
51007,Amelia County,2014,Owner,45 to 54,795,173
51007,Amelia County,2014,Owner,55 to 59,500,108
51007,Amelia County,2014,Owner,60 to 64,497,114
51007,Amelia County,2014,Owner,65 to 74,676,114
51007,Amelia County,2014,Owner,75 to 84,305,84
51007,Amelia County,2014,Owner,85 and over,136,89
51007,Amelia County,2014,Renter,15 to 24,62,68
51007,Amelia County,2014,Renter,25 to 34,73,70
51007,Amelia County,2014,Renter,35 to 44,147,91
51007,Amelia County,2014,Renter,45 to 54,206,97
51007,Amelia County,2014,Renter,55 to 59,52,43
51007,Amelia County,2014,Renter,60 to 64,161,112
51007,Amelia County,2014,Renter,65 to 74,127,83
51007,Amelia County,2014,Renter,75 to 84,47,55
51007,Amelia County,2014,Renter,85 and over,0,19
51007,Amelia County,2015,Owner,15 to 24,0,19
51007,Amelia County,2015,Owner,25 to 34,184,108
51007,Amelia County,2015,Owner,35 to 44,635,169
51007,Amelia County,2015,Owner,45 to 54,891,189
51007,Amelia County,2015,Owner,55 to 59,538,103
51007,Amelia County,2015,Owner,60 to 64,401,98
51007,Amelia County,2015,Owner,65 to 74,660,134
51007,Amelia County,2015,Owner,75 to 84,364,86
51007,Amelia County,2015,Owner,85 and over,151,75
51007,Amelia County,2015,Renter,15 to 24,65,75
51007,Amelia County,2015,Renter,25 to 34,73,73
51007,Amelia County,2015,Renter,35 to 44,120,82
51007,Amelia County,2015,Renter,45 to 54,194,104
51007,Amelia County,2015,Renter,55 to 59,67,55
51007,Amelia County,2015,Renter,60 to 64,177,114
51007,Amelia County,2015,Renter,65 to 74,132,92
51007,Amelia County,2015,Renter,75 to 84,52,56
51007,Amelia County,2015,Renter,85 and over,0,19
51007,Amelia County,2016,Owner,15 to 24,37,64
51007,Amelia County,2016,Owner,25 to 34,269,146
51007,Amelia County,2016,Owner,35 to 44,566,155
51007,Amelia County,2016,Owner,45 to 54,795,162
51007,Amelia County,2016,Owner,55 to 59,574,131
51007,Amelia County,2016,Owner,60 to 64,356,109
51007,Amelia County,2016,Owner,65 to 74,748,111
51007,Amelia County,2016,Owner,75 to 84,362,97
51007,Amelia County,2016,Owner,85 and over,138,67
51007,Amelia County,2016,Renter,15 to 24,87,95
51007,Amelia County,2016,Renter,25 to 34,61,65
51007,Amelia County,2016,Renter,35 to 44,103,78
51007,Amelia County,2016,Renter,45 to 54,152,78
51007,Amelia County,2016,Renter,55 to 59,44,46
51007,Amelia County,2016,Renter,60 to 64,179,115
51007,Amelia County,2016,Renter,65 to 74,54,45
51007,Amelia County,2016,Renter,75 to 84,15,25
51007,Amelia County,2016,Renter,85 and over,0,19
51007,Amelia County,2017,Owner,15 to 24,55,57
51007,Amelia County,2017,Owner,25 to 34,285,143
51007,Amelia County,2017,Owner,35 to 44,545,146
51007,Amelia County,2017,Owner,45 to 54,789,156
51007,Amelia County,2017,Owner,55 to 59,580,139
51007,Amelia County,2017,Owner,60 to 64,408,128
51007,Amelia County,2017,Owner,65 to 74,759,99
51007,Amelia County,2017,Owner,75 to 84,393,93
51007,Amelia County,2017,Owner,85 and over,114,57
51007,Amelia County,2017,Renter,15 to 24,25,40
51007,Amelia County,2017,Renter,25 to 34,77,56
51007,Amelia County,2017,Renter,35 to 44,141,117
51007,Amelia County,2017,Renter,45 to 54,208,99
51007,Amelia County,2017,Renter,55 to 59,56,52
51007,Amelia County,2017,Renter,60 to 64,110,98
51007,Amelia County,2017,Renter,65 to 74,114,81
51007,Amelia County,2017,Renter,75 to 84,40,42
51007,Amelia County,2017,Renter,85 and over,0,19
51007,Amelia County,2018,Owner,15 to 24,64,63
51007,Amelia County,2018,Owner,25 to 34,289,123
51007,Amelia County,2018,Owner,35 to 44,547,127
51007,Amelia County,2018,Owner,45 to 54,817,145
51007,Amelia County,2018,Owner,55 to 59,665,131
51007,Amelia County,2018,Owner,60 to 64,347,99
51007,Amelia County,2018,Owner,65 to 74,755,106
51007,Amelia County,2018,Owner,75 to 84,452,103
51007,Amelia County,2018,Owner,85 and over,100,65
51007,Amelia County,2018,Renter,15 to 24,14,26
51007,Amelia County,2018,Renter,25 to 34,109,79
51007,Amelia County,2018,Renter,35 to 44,201,118
51007,Amelia County,2018,Renter,45 to 54,142,80
51007,Amelia County,2018,Renter,55 to 59,65,55
51007,Amelia County,2018,Renter,60 to 64,41,50
51007,Amelia County,2018,Renter,65 to 74,136,87
51007,Amelia County,2018,Renter,75 to 84,32,36
51007,Amelia County,2018,Renter,85 and over,13,22
51007,Amelia County,2019,Owner,15 to 24,70,72
51007,Amelia County,2019,Owner,25 to 34,310,129
51007,Amelia County,2019,Owner,35 to 44,536,140
51007,Amelia County,2019,Owner,45 to 54,717,142
51007,Amelia County,2019,Owner,55 to 59,765,139
51007,Amelia County,2019,Owner,60 to 64,359,110
51007,Amelia County,2019,Owner,65 to 74,790,124
51007,Amelia County,2019,Owner,75 to 84,443,101
51007,Amelia County,2019,Owner,85 and over,191,94
51007,Amelia County,2019,Renter,15 to 24,0,19
51007,Amelia County,2019,Renter,25 to 34,141,81
51007,Amelia County,2019,Renter,35 to 44,183,101
51007,Amelia County,2019,Renter,45 to 54,156,77
51007,Amelia County,2019,Renter,55 to 59,105,58
51007,Amelia County,2019,Renter,60 to 64,28,31
51007,Amelia County,2019,Renter,65 to 74,116,84
51007,Amelia County,2019,Renter,75 to 84,27,31
51007,Amelia County,2019,Renter,85 and over,17,24
51007,Amelia County,2020,Owner,15 to 24,83,77
51007,Amelia County,2020,Owner,25 to 34,312,143
51007,Amelia County,2020,Owner,35 to 44,617,123
51007,Amelia County,2020,Owner,45 to 54,690,160
51007,Amelia County,2020,Owner,55 to 59,687,174
51007,Amelia County,2020,Owner,60 to 64,385,113
51007,Amelia County,2020,Owner,65 to 74,716,160
51007,Amelia County,2020,Owner,75 to 84,498,119
51007,Amelia County,2020,Owner,85 and over,196,117
51007,Amelia County,2020,Renter,15 to 24,0,20
51007,Amelia County,2020,Renter,25 to 34,110,94
51007,Amelia County,2020,Renter,35 to 44,179,103
51007,Amelia County,2020,Renter,45 to 54,91,67
51007,Amelia County,2020,Renter,55 to 59,195,137
51007,Amelia County,2020,Renter,60 to 64,28,32
51007,Amelia County,2020,Renter,65 to 74,215,137
51007,Amelia County,2020,Renter,75 to 84,9,17
51007,Amelia County,2020,Renter,85 and over,23,34
51007,Amelia County,2021,Owner,15 to 24,95,93
51007,Amelia County,2021,Owner,25 to 34,296,157
51007,Amelia County,2021,Owner,35 to 44,647,146
51007,Amelia County,2021,Owner,45 to 54,698,183
51007,Amelia County,2021,Owner,55 to 59,692,159
51007,Amelia County,2021,Owner,60 to 64,363,137
51007,Amelia County,2021,Owner,65 to 74,843,148
51007,Amelia County,2021,Owner,75 to 84,442,107
51007,Amelia County,2021,Owner,85 and over,224,96
51007,Amelia County,2021,Renter,15 to 24,0,21
51007,Amelia County,2021,Renter,25 to 34,250,140
51007,Amelia County,2021,Renter,35 to 44,168,127
51007,Amelia County,2021,Renter,45 to 54,75,73
51007,Amelia County,2021,Renter,55 to 59,218,162
51007,Amelia County,2021,Renter,60 to 64,13,22
51007,Amelia County,2021,Renter,65 to 74,138,102
51007,Amelia County,2021,Renter,75 to 84,9,15
51007,Amelia County,2021,Renter,85 and over,19,29
51009,Amherst County,2010,Owner,15 to 24,98,73
51009,Amherst County,2010,Owner,25 to 34,750,134
51009,Amherst County,2010,Owner,35 to 44,1537,175
51009,Amherst County,2010,Owner,45 to 54,2257,178
51009,Amherst County,2010,Owner,55 to 59,1033,159
51009,Amherst County,2010,Owner,60 to 64,1032,147
51009,Amherst County,2010,Owner,65 to 74,1541,125
51009,Amherst County,2010,Owner,75 to 84,1071,136
51009,Amherst County,2010,Owner,85 and over,257,81
51009,Amherst County,2010,Renter,15 to 24,277,156
51009,Amherst County,2010,Renter,25 to 34,687,152
51009,Amherst County,2010,Renter,35 to 44,746,174
51009,Amherst County,2010,Renter,45 to 54,539,138
51009,Amherst County,2010,Renter,55 to 59,161,75
51009,Amherst County,2010,Renter,60 to 64,179,106
51009,Amherst County,2010,Renter,65 to 74,255,103
51009,Amherst County,2010,Renter,75 to 84,232,91
51009,Amherst County,2010,Renter,85 and over,54,51
51009,Amherst County,2011,Owner,15 to 24,70,56
51009,Amherst County,2011,Owner,25 to 34,848,190
51009,Amherst County,2011,Owner,35 to 44,1540,186
51009,Amherst County,2011,Owner,45 to 54,2143,199
51009,Amherst County,2011,Owner,55 to 59,1069,180
51009,Amherst County,2011,Owner,60 to 64,1079,171
51009,Amherst County,2011,Owner,65 to 74,1647,138
51009,Amherst County,2011,Owner,75 to 84,942,155
51009,Amherst County,2011,Owner,85 and over,296,90
